,Date,Team,TeamRank,TeamRating,Score,Opponent,OppRank,OppRating,RatingDiff,GameTo15VictoryMargin
257,2019-04-13,Cal Poly-SLO,23,1783,"Score(team_a=13, team_b=1)",Occidental,137.0,862.0,921.0,13.846153846153845
258,2019-04-13,Cal Poly-SLO,23,1783,"Score(team_a=13, team_b=3)",Cal State-Long Beach,83.0,1201.0,582.0,11.538461538461537
262,2019-04-27,Cal Poly-SLO,23,1783,"Score(team_a=12, team_b=5)",Northern Arizona,89.0,1162.0,621.0,8.75
264,2019-04-27,Cal Poly-SLO,23,1783,"Score(team_a=13, team_b=3)",Southern California,84.0,1175.0,608.0,11.538461538461537
266,2019-04-28,Cal Poly-SLO,23,1783,"Score(team_a=12, team_b=7)",Cal State-Long Beach,83.0,1201.0,582.0,6.25
268,2019-04-28,Cal Poly-SLO,23,1783,"Score(team_a=13, team_b=11)",California-Davis,43.0,1483.0,300.0,2.3076923076923075
271,2019-04-13,Washington,24,1769,"Score(team_a=9, team_b=4)",Victoria,86.0,1171.0,598.0,8.333333333333334
274,2019-04-14,Washington,24,1769,"Score(team_a=13, team_b=4)",Oregon State,147.0,829.0,940.0,10.384615384615383
276,2019-04-27,Washington,24,1769,"Score(team_a=13, team_b=4)",Boise State,134.0,879.0,890.0,10.384615384615383
277,2019-04-27,Washington,24,1769,"Score(team_a=10, team_b=9)",Utah,36.0,1607.0,162.0,1.5
279,2019-04-27,Washington,24,1769,"Score(team_a=11, team_b=6)",Whitman,51.0,1412.0,357.0,6.8181818181818175
282,2019-04-13,California,25,1756,"Score(team_a=11, team_b=0)",Humboldt State,265.0,44.0,1712.0,14.999999999999998
283,2019-04-13,California,25,1756,"Score(team_a=11, team_b=1)",Nevada-Reno,210.0,460.0,1296.0,13.636363636363635
284,2019-04-13,California,25,1756,"Score(team_a=11, team_b=1)",Santa Clara,194.0,584.0,1172.0,13.636363636363635
285,2019-04-13,California,25,1756,"Score(team_a=11, team_b=5)",California-Davis,43.0,1483.0,273.0,8.181818181818182
288,2019-04-27,California,25,1756,"Score(team_a=13, team_b=2)",San Diego State,60.0,1363.0,393.0,12.692307692307692
289,2019-04-27,California,25,1756,"Score(team_a=13, team_b=2)",Chico State,101.0,1078.0,678.0,12.692307692307692
291,2019-04-28,California,25,1756,"Score(team_a=9, team_b=11)",California-Davis,43.0,1483.0,273.0,-2.727272727272727
293,2019-04-28,California,25,1756,"Score(team_a=15, team_b=4)",Southern California,84.0,1175.0,581.0,11.0
294,2019-04-20,Bates,26,1744,"Score(team_a=11, team_b=3)",Colby,116.0,993.0,751.0,10.909090909090908
295,2019-04-20,Bates,26,1744,"Score(team_a=12, team_b=2)",Bowdoin,135.0,870.0,874.0,12.5
296,2019-04-20,Bates,26,1744,"Score(team_a=11, team_b=7)",Middlebury,48.0,1414.0,330.0,5.454545454545454
297,2019-04-21,Bates,26,1744,"Score(team_a=11, team_b=7)",Middlebury,48.0,1414.0,330.0,5.454545454545454
298,2019-04-27,Bates,26,1744,"Score(team_a=13, team_b=3)",Bowdoin,135.0,870.0,874.0,11.538461538461537
299,2019-04-27,Bates,26,1744,"Score(team_a=13, team_b=5)",Amherst,138.0,859.0,885.0,9.23076923076923
300,2019-04-27,Bates,26,1744,"Score(team_a=13, team_b=4)",Mount Holyoke,70.0,1271.0,473.0,10.384615384615383
301,2019-04-28,Bates,26,1744,"Score(team_a=12, team_b=5)",Middlebury,48.0,1414.0,330.0,8.75
302,2019-05-18,Bates,26,1744,"Score(team_a=11, team_b=8)",Lewis & Clark,74.0,1243.0,501.0,4.090909090909091
303,2019-05-18,Bates,26,1744,"Score(team_a=10, team_b=5)",North Georgia,102.0,1062.0,682.0,7.5
304,2019-05-18,Bates,26,1744,"Score(team_a=10, team_b=5)",Wesleyan,63.0,1338.0,406.0,7.5
305,2019-05-19,Bates,26,1744,"Score(team_a=15, team_b=11)",Portland,57.0,1376.0,368.0,4.0
306,2019-05-19,Bates,26,1744,"Score(team_a=15, team_b=9)",North Park,109.0,1020.0,724.0,6.0
307,2019-05-19,Bates,26,1744,"Score(team_a=7, team_b=13)",Oberlin,52.0,1404.0,340.0,-6.9230769230769225
309,2019-04-13,North Carolina State,27,1702,"Score(team_a=11, team_b=1)",North Carolina-Charlotte,308.0,-382.0,2084.0,13.636363636363635
311,2019-04-13,North Carolina State,27,1702,"Score(team_a=11, team_b=2)",Charleston,282.0,-97.0,1799.0,12.272727272727272
312,2019-04-13,North Carolina State,27,1702,"Score(team_a=11, team_b=1)",Wake Forest,224.0,385.0,1317.0,13.636363636363635
313,2019-04-14,North Carolina State,27,1702,"Score(team_a=11, team_b=5)",Duke,50.0,1413.0,289.0,8.181818181818182
314,2019-04-27,North Carolina State,27,1702,"Score(team_a=13, team_b=2)",Towson,139.0,854.0,848.0,12.692307692307692
315,2019-04-27,North Carolina State,27,1702,"Score(team_a=13, team_b=5)",Georgetown,77.0,1235.0,467.0,9.23076923076923
317,2019-04-27,North Carolina State,27,1702,"Score(team_a=15, team_b=7)",Maryland,91.0,1144.0,558.0,8.0
319,2019-04-28,North Carolina State,27,1702,"Score(team_a=13, team_b=11)",Virginia,40.0,1542.0,160.0,2.3076923076923075
320,2019-04-13,Vermont,28,1695,"Score(team_a=13, team_b=4)",Brown,59.0,1368.0,327.0,10.384615384615383
321,2019-04-13,Vermont,28,1695,"Score(team_a=13, team_b=2)",Rhode Island,300.0,-272.0,1967.0,12.692307692307692
323,2019-04-13,Vermont,28,1695,"Score(team_a=13, team_b=0)",Maine,279.0,-70.0,1765.0,14.999999999999998
324,2019-04-14,Vermont,28,1695,"Score(team_a=10, team_b=7)",New Hampshire,81.0,1210.0,485.0,4.5
325,2019-04-14,Vermont,28,1695,"Score(team_a=10, team_b=4)",Massachusetts,62.0,1345.0,350.0,9.0
328,2019-04-27,Vermont,28,1695,"Score(team_a=10, team_b=2)",Massachusetts,62.0,1345.0,350.0,12.0
329,2019-04-27,Vermont,28,1695,"Score(team_a=6, team_b=11)",Harvard,39.0,1578.0,117.0,-6.8181818181818175
330,2019-04-27,Vermont,28,1695,"Score(team_a=9, team_b=2)",Boston College,121.0,960.0,735.0,11.666666666666668
331,2019-04-28,Vermont,28,1695,"Score(team_a=13, team_b=9)",Brown,59.0,1368.0,327.0,4.615384615384615
333,2019-04-28,Vermont,28,1695,"Score(team_a=12, team_b=11)",Massachusetts,62.0,1345.0,350.0,1.25
334,2019-04-13,Truman State,29,1657,"Score(team_a=10, team_b=2)",Rice,163.0,785.0,872.0,12.0
335,2019-04-13,Truman State,29,1657,"Score(team_a=12, team_b=2)",Tulsa,188.0,607.0,1050.0,12.5
336,2019-04-13,Truman State,29,1657,"Score(team_a=6, team_b=1)",Missouri S&T,111.0,1020.0,637.0,12.5
337,2019-04-13,Truman State,29,1657,"Score(team_a=14, team_b=2)",Dallas,123.0,945.0,712.0,12.857142857142858
338,2019-04-14,Truman State,29,1657,"Score(team_a=10, team_b=4)",John Brown,80.0,1228.0,429.0,9.0
339,2019-04-14,Truman State,29,1657,"Score(team_a=8, team_b=7)",Trinity,72.0,1254.0,403.0,1.875
340,2019-05-18,Truman State,29,1657,"Score(team_a=7, team_b=10)",Mount Holyoke,70.0,1271.0,386.0,-4.5
341,2019-05-18,Truman State,29,1657,"Score(team_a=10, team_b=6)",North Park,109.0,1020.0,637.0,6.0
342,2019-05-18,Truman State,29,1657,"Score(team_a=9, team_b=7)",Portland,57.0,1376.0,281.0,3.3333333333333335
343,2019-05-19,Truman State,29,1657,"Score(team_a=10, team_b=14)",St Olaf,67.0,1310.0,347.0,-4.285714285714286
344,2019-05-19,Truman State,29,1657,"Score(team_a=8, team_b=15)",Puget Sound,47.0,1428.0,229.0,-7.0
347,2019-04-13,Colorado College,30,1644,"Score(team_a=10, team_b=0)",Colorado-Denver,286.0,-121.0,1765.0,15.0
348,2019-04-13,Colorado College,30,1644,"Score(team_a=8, team_b=1)",Denver,78.0,1234.0,410.0,13.125
349,2019-04-13,Colorado College,30,1644,"Score(team_a=7, team_b=6)",Colorado State,88.0,1168.0,476.0,2.142857142857143
350,2019-04-27,Colorado College,30,1644,"Score(team_a=13, team_b=1)",Kansas,140.0,848.0,796.0,13.846153846153845
351,2019-04-27,Colorado College,30,1644,"Score(team_a=13, team_b=3)",Texas-Dallas,66.0,1323.0,321.0,11.538461538461537
352,2019-04-27,Colorado College,30,1644,"Score(team_a=13, team_b=0)",Texas-San Antonio,231.0,341.0,1303.0,14.999999999999998
354,2019-04-28,Colorado College,30,1644,"Score(team_a=13, team_b=2)",Texas State,96.0,1113.0,531.0,12.692307692307692
357,2019-04-13,Delaware,31,1633,"Score(team_a=13, team_b=2)",George Washington,146.0,831.0,802.0,12.692307692307692
358,2019-04-13,Delaware,31,1633,"Score(team_a=13, team_b=2)",Johns Hopkins University,250.0,180.0,1453.0,12.692307692307692
359,2019-04-13,Delaware,31,1633,"Score(team_a=13, team_b=5)",Towson,139.0,854.0,779.0,9.23076923076923
360,2019-04-14,Delaware,31,1633,"Score(team_a=15, team_b=6)",Maryland,91.0,1144.0,489.0,9.0
361,2019-04-14,Delaware,31,1633,"Score(team_a=15, team_b=6)",American,129.0,911.0,722.0,9.0
362,2019-04-27,Delaware,31,1633,"Score(team_a=13, team_b=3)",George Washington,146.0,831.0,802.0,11.538461538461537
363,2019-04-27,Delaware,31,1633,"Score(team_a=10, team_b=6)",William & Mary,64.0,1327.0,306.0,6.0
365,2019-04-27,Delaware,31,1633,"Score(team_a=10, team_b=13)",Duke,50.0,1413.0,220.0,-3.4615384615384612
366,2019-04-28,Delaware,31,1633,"Score(team_a=13, team_b=5)",James Madison,69.0,1282.0,351.0,9.23076923076923
367,2019-04-28,Delaware,31,1633,"Score(team_a=12, team_b=11)",Georgetown,77.0,1235.0,398.0,1.25
368,2019-04-13,Brigham Young,32,1633,"Score(team_a=11, team_b=7)",Whitman,51.0,1412.0,221.0,5.454545454545454
369,2019-04-13,Brigham Young,32,1633,"Score(team_a=13, team_b=3)",Boise State,134.0,879.0,754.0,11.538461538461537
370,2019-04-13,Brigham Young,32,1633,"Score(team_a=13, team_b=3)",Utah State,185.0,635.0,998.0,11.538461538461537
371,2019-04-13,Brigham Young,32,1633,"Score(team_a=12, team_b=7)",Utah,36.0,1607.0,26.0,6.25
372,2019-04-13,Florida,33,1619,"Score(team_a=8, team_b=5)",Central Florida,99.0,1099.0,520.0,5.625
373,2019-04-13,Florida,33,1619,"Score(team_a=5, team_b=7)",Florida State,41.0,1528.0,91.0,-4.285714285714286
374,2019-04-13,Florida,33,1619,"Score(team_a=8, team_b=5)",South Florida,108.0,1022.0,597.0,5.625
376,2019-04-13,Florida,33,1619,"Score(team_a=10, team_b=4)",Miami,200.0,537.0,1082.0,9.0
377,2019-04-14,Florida,33,1619,"Score(team_a=9, team_b=6)",Florida State,41.0,1528.0,91.0,5.0
378,2019-04-27,Florida,33,1619,"Score(team_a=15, team_b=3)",Alabama,161.0,788.0,831.0,12.0
379,2019-04-27,Florida,33,1619,"Score(team_a=12, team_b=7)",Georgia Tech,45.0,1453.0,166.0,6.25
380,2019-04-28,Florida,33,1619,"Score(team_a=15, team_b=3)",Emory,54.0,1389.0,230.0,12.0
381,2019-04-28,Florida,33,1619,"Score(team_a=14, team_b=10)",Vanderbilt,38.0,1593.0,26.0,4.285714285714286
383,2019-04-13,Northwestern,34,1616,"Score(team_a=10, team_b=5)",Illinois,117.0,990.0,626.0,7.5
384,2019-04-13,Northwestern,34,1616,"Score(team_a=9, team_b=8)",Chicago,58.0,1376.0,240.0,1.6666666666666667
385,2019-04-13,Northwestern,34,1616,"Score(team_a=13, team_b=2)",DePaul,164.0,779.0,837.0,12.692307692307692
387,2019-04-14,Northwestern,34,1616,"Score(team_a=10, team_b=3)",Loyola-Chicago,223.0,389.0,1227.0,10.5
388,2019-04-27,Northwestern,34,1616,"Score(team_a=12, team_b=6)",Ball State,104.0,1037.0,579.0,7.5
389,2019-04-27,Northwestern,34,1616,"Score(team_a=15, team_b=2)",Michigan State,103.0,1051.0,565.0,13.0
390,2019-04-28,Northwestern,34,1616,"Score(team_a=7, team_b=8)",Chicago,58.0,1376.0,240.0,-1.875
391,2019-04-28,Northwestern,34,1616,"Score(team_a=8, team_b=5)",Illinois,117.0,990.0,626.0,5.625
392,2019-04-28,Northwestern,34,1616,"Score(team_a=8, team_b=7)",Michigan,42.0,1491.0,125.0,1.875
393,2019-04-28,Northwestern,34,1616,"Score(team_a=9, team_b=5)",Chicago,58.0,1376.0,240.0,6.666666666666667
394,2019-04-13,Washington University,35,1616,"Score(team_a=11, team_b=2)",Missouri,158.0,794.0,822.0,12.272727272727272
396,2019-04-13,Washington University,35,1616,"Score(team_a=9, team_b=0)",Kansas,140.0,848.0,768.0,15.0
397,2019-04-13,Washington University,35,1616,"Score(team_a=11, team_b=0)",Arkansas,187.0,625.0,991.0,14.999999999999998
398,2019-04-13,Washington University,35,1616,"Score(team_a=11, team_b=2)",Kansas,140.0,848.0,768.0,12.272727272727272
399,2019-04-27,Washington University,35,1616,"Score(team_a=13, team_b=4)",Oklahoma,122.0,947.0,669.0,10.384615384615383
400,2019-04-27,Washington University,35,1616,"Score(team_a=13, team_b=6)",Colorado State,88.0,1168.0,448.0,8.076923076923077
401,2019-04-27,Washington University,35,1616,"Score(team_a=13, team_b=1)",Texas Christian,192.0,599.0,1017.0,13.846153846153845
403,2019-04-28,Washington University,35,1616,"Score(team_a=12, team_b=5)",Denver,78.0,1234.0,382.0,8.75
404,2019-04-28,Washington University,35,1616,"Score(team_a=15, team_b=7)",Texas-Dallas,66.0,1323.0,293.0,8.0
406,2019-04-13,Utah,36,1607,"Score(team_a=11, team_b=5)",Montana State,126.0,929.0,678.0,8.181818181818182
407,2019-04-13,Utah,36,1607,"Score(team_a=13, team_b=5)",Whitman,51.0,1412.0,195.0,9.23076923076923
409,2019-04-13,Utah,36,1607,"Score(team_a=12, team_b=6)",Utah State,185.0,635.0,972.0,7.5
410,2019-04-14,Utah,36,1607,"Score(team_a=13, team_b=1)",Boise State,134.0,879.0,728.0,13.846153846153845
411,2019-04-14,Utah,36,1607,"Score(team_a=13, team_b=2)",Montana,245.0,261.0,1346.0,12.692307692307692
412,2019-04-14,Utah,36,1607,"Score(team_a=13, team_b=6)",Whitman,51.0,1412.0,195.0,8.076923076923077
415,2019-04-27,Utah,36,1607,"Score(team_a=10, team_b=3)",Boise State,134.0,879.0,728.0,10.5
418,2019-04-28,Utah,36,1607,"Score(team_a=11, team_b=10)",Whitman,51.0,1412.0,195.0,1.3636363636363635
421,2019-04-14,West Chester,37,1597,"Score(team_a=13, team_b=8)",Penn State,55.0,1378.0,219.0,5.769230769230768
422,2019-04-14,West Chester,37,1597,"Score(team_a=13, team_b=1)",Millersville,283.0,-103.0,1700.0,13.846153846153845
423,2019-04-14,West Chester,37,1597,"Score(team_a=13, team_b=2)",Temple,191.0,602.0,995.0,12.692307692307692
424,2019-04-14,West Chester,37,1597,"Score(team_a=8, team_b=9)",Pennsylvania,44.0,1454.0,143.0,-1.6666666666666667
425,2019-04-21,West Chester,37,1597,"Score(team_a=13, team_b=8)",Penn State,55.0,1378.0,219.0,5.769230769230768
426,2019-04-21,West Chester,37,1597,"Score(team_a=12, team_b=5)",Carnegie Mellon,90.0,1155.0,442.0,8.75
429,2019-04-27,West Chester,37,1597,"Score(team_a=9, team_b=7)",Dayton,85.0,1173.0,424.0,3.3333333333333335
430,2019-04-27,West Chester,37,1597,"Score(team_a=10, team_b=4)",Carnegie Mellon,90.0,1155.0,442.0,9.0
432,2019-04-28,West Chester,37,1597,"Score(team_a=9, team_b=11)",Case Western Reserve,79.0,1230.0,367.0,-2.727272727272727
433,2019-04-28,West Chester,37,1597,"Score(team_a=6, team_b=8)",Pennsylvania,44.0,1454.0,143.0,-3.75
434,2019-04-20,Vanderbilt,38,1593,"Score(team_a=13, team_b=6)",Alabama,161.0,788.0,805.0,8.076923076923077
435,2019-04-20,Vanderbilt,38,1593,"Score(team_a=13, team_b=4)",Alabama-Birmingham,260.0,118.0,1475.0,10.384615384615383
436,2019-04-20,Vanderbilt,38,1593,"Score(team_a=13, team_b=4)",Mississippi State,119.0,987.0,606.0,10.384615384615383
437,2019-04-21,Vanderbilt,38,1593,"Score(team_a=15, team_b=6)",Auburn,92.0,1137.0,456.0,9.0
438,2019-04-27,Vanderbilt,38,1593,"Score(team_a=14, team_b=8)",Central Florida,99.0,1099.0,494.0,6.428571428571429
439,2019-04-27,Vanderbilt,38,1593,"Score(team_a=15, team_b=8)",Auburn,92.0,1137.0,456.0,7.0
440,2019-04-28,Vanderbilt,38,1593,"Score(team_a=15, team_b=10)",Kennesaw State,82.0,1209.0,384.0,5.0
442,2019-04-28,Vanderbilt,38,1593,"Score(team_a=11, team_b=10)",Florida State,41.0,1528.0,65.0,1.3636363636363635
444,2019-04-13,Harvard,39,1578,"Score(team_a=11, team_b=1)",MIT,110.0,1020.0,558.0,13.636363636363635
445,2019-04-13,Harvard,39,1578,"Score(team_a=9, team_b=5)",Boston University,95.0,1118.0,460.0,6.666666666666667
447,2019-04-13,Harvard,39,1578,"Score(team_a=11, team_b=3)",Boston College,121.0,960.0,618.0,10.909090909090908
448,2019-04-27,Harvard,39,1578,"Score(team_a=10, team_b=4)",Massachusetts,62.0,1345.0,233.0,9.0
450,2019-04-27,Harvard,39,1578,"Score(team_a=6, team_b=4)",Boston College,121.0,960.0,618.0,5.0
453,2019-04-28,Harvard,39,1578,"Score(team_a=12, team_b=11)",Massachusetts,62.0,1345.0,233.0,1.25
455,2019-04-13,Virginia,40,1542,"Score(team_a=10, team_b=2)",Liberty,115.0,1001.0,541.0,12.0
456,2019-04-13,Virginia,40,1542,"Score(team_a=10, team_b=3)",James Madison,69.0,1282.0,260.0,10.5
457,2019-04-13,Virginia,40,1542,"Score(team_a=11, team_b=3)",Virginia Commonwealth,145.0,835.0,707.0,10.909090909090908
458,2019-04-13,Virginia,40,1542,"Score(team_a=8, team_b=4)",Virginia Tech,160.0,794.0,748.0,7.5
459,2019-04-14,Virginia,40,1542,"Score(team_a=9, team_b=3)",William & Mary,64.0,1327.0,215.0,10.0
460,2019-04-14,Virginia,40,1542,"Score(team_a=9, team_b=1)",George Mason,204.0,505.0,1037.0,13.333333333333334
461,2019-04-14,Virginia,40,1542,"Score(team_a=10, team_b=4)",Liberty,115.0,1001.0,541.0,9.0
462,2019-04-27,Virginia,40,1542,"Score(team_a=13, team_b=2)",Maryland,91.0,1144.0,398.0,12.692307692307692
463,2019-04-27,Virginia,40,1542,"Score(team_a=13, team_b=7)",Liberty,115.0,1001.0,541.0,6.9230769230769225
465,2019-04-27,Virginia,40,1542,"Score(team_a=15, team_b=9)",Georgetown,77.0,1235.0,307.0,6.0
468,2019-04-28,Virginia,40,1542,"Score(team_a=7, team_b=11)",William & Mary,64.0,1327.0,215.0,-5.454545454545454
469,2019-04-13,Florida State,41,1528,"Score(team_a=10, team_b=3)",Miami,200.0,537.0,991.0,10.5
472,2019-04-13,Florida State,41,1528,"Score(team_a=8, team_b=2)",Central Florida,99.0,1099.0,429.0,11.25
473,2019-04-13,Florida State,41,1528,"Score(team_a=8, team_b=3)",South Florida,108.0,1022.0,506.0,9.375
475,2019-04-14,Florida State,41,1528,"Score(team_a=8, team_b=7)",Central Florida,99.0,1099.0,429.0,1.875
476,2019-04-27,Florida State,41,1528,"Score(team_a=15, team_b=1)",Miami,200.0,537.0,991.0,14.0
477,2019-04-27,Florida State,41,1528,"Score(team_a=15, team_b=1)",Emory,54.0,1389.0,139.0,14.0
478,2019-04-28,Florida State,41,1528,"Score(team_a=15, team_b=9)",Georgia Tech,45.0,1453.0,75.0,6.0
481,2019-04-13,Michigan,42,1491,"Score(team_a=13, team_b=4)",Indiana,205.0,502.0,989.0,10.384615384615383
482,2019-04-13,Michigan,42,1491,"Score(team_a=13, team_b=3)",Southern Indiana,263.0,82.0,1409.0,11.538461538461537
484,2019-04-13,Michigan,42,1491,"Score(team_a=10, team_b=9)",Michigan State,103.0,1051.0,440.0,1.5
485,2019-04-14,Michigan,42,1491,"Score(team_a=8, team_b=6)",Notre Dame,56.0,1377.0,114.0,3.75
486,2019-04-27,Michigan,42,1491,"Score(team_a=12, team_b=4)",Purdue,76.0,1236.0,255.0,10.0
487,2019-04-27,Michigan,42,1491,"Score(team_a=11, team_b=4)",Illinois,117.0,990.0,501.0,9.545454545454545
488,2019-04-28,Michigan,42,1491,"Score(team_a=7, team_b=8)",Notre Dame,56.0,1377.0,114.0,-1.875
489,2019-04-28,Michigan,42,1491,"Score(team_a=9, team_b=7)",Michigan State,103.0,1051.0,440.0,3.3333333333333335
491,2019-04-13,California-Davis,43,1483,"Score(team_a=11, team_b=3)",Santa Clara,194.0,584.0,899.0,10.909090909090908
492,2019-04-13,California-Davis,43,1483,"Score(team_a=11, team_b=2)",Nevada-Reno,210.0,460.0,1023.0,12.272727272727272
493,2019-04-13,California-Davis,43,1483,"Score(team_a=11, team_b=0)",Humboldt State,265.0,44.0,1439.0,14.999999999999998
495,2019-04-14,California-Davis,43,1483,"Score(team_a=7, team_b=13)",Chico State,101.0,1078.0,405.0,-6.9230769230769225
496,2019-04-14,California-Davis,43,1483,"Score(team_a=10, team_b=9)",California-Santa Cruz,106.0,1032.0,451.0,1.5
497,2019-04-27,California-Davis,43,1483,"Score(team_a=13, team_b=3)",San Diego State,60.0,1363.0,120.0,11.538461538461537
498,2019-04-27,California-Davis,43,1483,"Score(team_a=12, team_b=8)",Chico State,101.0,1078.0,405.0,5.0
502,2019-04-28,California-Davis,43,1483,"Score(team_a=13, team_b=8)",Southern California,84.0,1175.0,308.0,5.769230769230768
506,2019-04-14,Pennsylvania,44,1454,"Score(team_a=10, team_b=1)",Temple,191.0,602.0,852.0,13.5
507,2019-04-14,Pennsylvania,44,1454,"Score(team_a=13, team_b=0)",Millersville,283.0,-103.0,1557.0,14.999999999999998
510,2019-04-27,Pennsylvania,44,1454,"Score(team_a=11, team_b=2)",Case Western Reserve,79.0,1230.0,224.0,12.272727272727272
511,2019-04-27,Pennsylvania,44,1454,"Score(team_a=13, team_b=4)",Ohio,94.0,1135.0,319.0,10.384615384615383
512,2019-04-27,Pennsylvania,44,1454,"Score(team_a=9, team_b=7)",Penn State,55.0,1378.0,76.0,3.3333333333333335
514,2019-04-28,Pennsylvania,44,1454,"Score(team_a=7, team_b=10)",Penn State,55.0,1378.0,76.0,-4.5
517,2019-04-13,Georgia Tech,45,1453,"Score(team_a=13, team_b=5)",Tennessee,155.0,808.0,645.0,9.23076923076923
518,2019-04-13,Georgia Tech,45,1453,"Score(team_a=13, team_b=4)",Georgia Southern,237.0,299.0,1154.0,10.384615384615383
519,2019-04-13,Georgia Tech,45,1453,"Score(team_a=10, team_b=11)",Emory,54.0,1389.0,64.0,-1.3636363636363635
520,2019-04-14,Georgia Tech,45,1453,"Score(team_a=9, team_b=8)",Kennesaw State,82.0,1209.0,244.0,1.6666666666666667
521,2019-04-14,Georgia Tech,45,1453,"Score(team_a=6, team_b=10)",Emory,54.0,1389.0,64.0,-6.0
522,2019-04-27,Georgia Tech,45,1453,"Score(team_a=15, team_b=3)",Alabama,161.0,788.0,665.0,12.0
524,2019-04-27,Georgia Tech,45,1453,"Score(team_a=11, team_b=5)",Auburn,92.0,1137.0,316.0,8.181818181818182
526,2019-04-28,Georgia Tech,45,1453,"Score(team_a=11, team_b=7)",Central Florida,99.0,1099.0,354.0,5.454545454545454
527,2019-04-28,Georgia Tech,45,1453,"Score(team_a=10, team_b=3)",Emory,54.0,1389.0,64.0,10.5
528,2019-04-13,Williams,46,1440,"Score(team_a=13, team_b=6)",Hampshire,236.0,309.0,1131.0,8.076923076923077
529,2019-04-13,Williams,46,1440,"Score(team_a=13, team_b=3)",Roger Williams,301.0,-276.0,1716.0,11.538461538461537
530,2019-04-13,Williams,46,1440,"Score(team_a=13, team_b=8)",Smith,142.0,843.0,597.0,5.769230769230768
531,2019-04-14,Williams,46,1440,"Score(team_a=11, team_b=7)",Amherst,138.0,859.0,581.0,5.454545454545454
532,2019-04-14,Williams,46,1440,"Score(team_a=11, team_b=6)",Mount Holyoke,70.0,1271.0,169.0,6.8181818181818175
533,2019-04-27,Williams,46,1440,"Score(team_a=12, team_b=5)",Wellesley,125.0,941.0,499.0,8.75
534,2019-04-27,Williams,46,1440,"Score(team_a=8, team_b=6)",Brandeis,114.0,1003.0,437.0,3.75
535,2019-04-27,Williams,46,1440,"Score(team_a=8, team_b=10)",Middlebury,48.0,1414.0,26.0,-3.0
536,2019-04-28,Williams,46,1440,"Score(team_a=12, team_b=8)",Mount Holyoke,70.0,1271.0,169.0,5.0
537,2019-04-28,Williams,46,1440,"Score(team_a=10, team_b=7)",Middlebury,48.0,1414.0,26.0,4.5
538,2019-05-18,Williams,46,1440,"Score(team_a=10, team_b=7)",Carleton College-Eclipse,65.0,1326.0,114.0,4.5
539,2019-05-18,Williams,46,1440,"Score(team_a=9, team_b=4)",Occidental,137.0,862.0,578.0,8.333333333333334
540,2019-05-18,Williams,46,1440,"Score(team_a=5, team_b=11)",Oberlin,52.0,1404.0,36.0,-8.181818181818182
541,2019-05-18,Williams,46,1440,"Score(team_a=9, team_b=10)",North Park,109.0,1020.0,420.0,-1.5
542,2019-05-19,Williams,46,1440,"Score(team_a=15, team_b=6)",Mary Washington,151.0,818.0,622.0,9.0
543,2019-05-19,Williams,46,1440,"Score(team_a=13, team_b=4)",North Georgia,102.0,1062.0,378.0,10.384615384615383
544,2019-04-20,Puget Sound,47,1428,"Score(team_a=9, team_b=6)",Lewis & Clark,74.0,1243.0,185.0,5.0
545,2019-04-20,Puget Sound,47,1428,"Score(team_a=13, team_b=3)",Pacific Lutheran,136.0,863.0,565.0,11.538461538461537
546,2019-04-20,Puget Sound,47,1428,"Score(team_a=10, team_b=12)",Portland,57.0,1376.0,52.0,-2.5
547,2019-04-21,Puget Sound,47,1428,"Score(team_a=12, team_b=5)",Lewis & Clark,74.0,1243.0,185.0,8.75
548,2019-04-21,Puget Sound,47,1428,"Score(team_a=11, team_b=10)",Portland,57.0,1376.0,52.0,1.3636363636363635
549,2019-05-18,Puget Sound,47,1428,"Score(team_a=12, team_b=11)",St Olaf,67.0,1310.0,118.0,1.25
550,2019-05-18,Puget Sound,47,1428,"Score(team_a=13, team_b=1)",Mary Washington,151.0,818.0,610.0,13.846153846153845
551,2019-05-18,Puget Sound,47,1428,"Score(team_a=8, team_b=9)",Middlebury,48.0,1414.0,14.0,-1.6666666666666667
552,2019-05-18,Puget Sound,47,1428,"Score(team_a=12, team_b=7)",Wesleyan,63.0,1338.0,90.0,6.25
553,2019-05-19,Puget Sound,47,1428,"Score(team_a=12, team_b=15)",Oberlin,52.0,1404.0,24.0,-3.0
555,2019-04-20,Middlebury,48,1414,"Score(team_a=9, team_b=6)",Bowdoin,135.0,870.0,544.0,5.0
556,2019-04-20,Middlebury,48,1414,"Score(team_a=10, team_b=7)",Colby,116.0,993.0,421.0,4.5
559,2019-04-27,Middlebury,48,1414,"Score(team_a=11, team_b=4)",Brandeis,114.0,1003.0,411.0,9.545454545454545
560,2019-04-27,Middlebury,48,1414,"Score(team_a=10, team_b=4)",Wellesley,125.0,941.0,473.0,9.0
564,2019-05-18,Middlebury,48,1414,"Score(team_a=15, team_b=0)",Mary Washington,151.0,818.0,596.0,15.0
565,2019-05-18,Middlebury,48,1414,"Score(team_a=10, team_b=11)",St Olaf,67.0,1310.0,104.0,-1.3636363636363635
567,2019-05-19,Middlebury,48,1414,"Score(team_a=13, team_b=14)",North Park,109.0,1020.0,394.0,-1.0714285714285714
568,2019-05-19,Middlebury,48,1414,"Score(team_a=13, team_b=8)",Portland,57.0,1376.0,38.0,5.769230769230768
